date,hospital_padronizado,cidade,especialidade,tipo_alerta,count,year,month,day_of_week
2025-07-04,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,13,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,11,2025,7,Monday
2025-07-08,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,11,2025,7,Tuesday
2025-07-09,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,11,2025,7,Wednesday
2025-07-11,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,12,2025,7,Friday
2025-07-14,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,12,2025,7,Monday
2025-07-15,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,11,2025,7,Tuesday
2025-07-16,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,13,2025,7,Wednesday
2025-07-21,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,13,2025,7,Monday
2025-07-25,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,14,2025,7,Friday
2025-07-28,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,13,2025,7,Monday
2025-07-30,HOSPITAL REGIONAL VALE DO JAGUARIBE,Limoeiro do Norte,CIRURGIA GERAL,Pré 2 dias,38,2025,7,Wednesday
2025-07-31,POLICLÍNICA BÁRBARA PEREIRA DE ALENCAR,Campos Sales,CIRURGIA GERAL,Agendamentos,1,2025,7,Thursday
2025-07-25,POLICLÍNICA CORONEL LIBÓRIO G. SILVA,Camocim,CIRURGIA GERAL,Agendamentos,11,2025,7,Friday
2025-07-30,POLICLÍNICA CORONEL LIBÓRIO G. SILVA,Camocim,CIRURGIA GERAL,Agendamentos,13,2025,7,Wednesday
2025-07-31,POLICLÍNICA CORONEL LIBÓRIO G. SILVA,Camocim,CIRURGIA GERAL,Agendamentos,5,2025,7,Thursday
2025-07-25,POLICLÍNICA DR. CLOVIS AMORA VASCONCELOS BATURITE,Baturité,CIRURGIA GERAL,Agendamentos,3,2025,7,Friday
2025-07-30,POLICLÍNICA DR. CLOVIS AMORA VASCONCELOS BATURITE,Baturité,CIRURGIA GERAL,Agendamentos,19,2025,7,Wednesday
2025-07-31,POLICLÍNICA DR. CLOVIS AMORA VASCONCELOS BATURITE,Baturité,CIRURGIA GERAL,Agendamentos,1,2025,7,Thursday
2025-07-30,POLICLÍNICA DR. CLOVIS AMORA VASCONCELOS BATURITE,Baturité,CIRURGIA GERAL,Pré 10 dias,26,2025,7,Wednesday
2025-07-16,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,CIRURGIA GERAL,Agendamentos,3,2025,7,Wednesday
2025-07-24,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,CIRURGIA GERAL,Agendamentos,5,2025,7,Thursday
2025-07-25,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,CIRURGIA GERAL,Agendamentos,1,2025,7,Friday
2025-07-30,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,CIRURGIA GERAL,Agendamentos,94,2025,7,Wednesday
2025-07-31,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,CIRURGIA GERAL,Agendamentos,11,2025,7,Thursday
2025-07-25,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,CIRURGIA GERAL,Pré 10 dias,1,2025,7,Friday
2025-07-25,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,CIRURGIA GERAL,Pré 2 dias,49,2025,7,Friday
2025-07-30,POLICLÍNICA DR. FRUTUOSO GOMES DE FREITAS,Tauá,CIRURGIA GERAL,Pré 2 dias,6,2025,7,Wednesday
2025-07-30,POLICLÍNICA DR. JOSÉ HAMILTON SARAIVA BARBOSA,Aracati,CIRURGIA GERAL,Pré 2 dias,9,2025,7,Wednesday
2025-07-30,POLICLÍNICA DR. SEBASTIÃO LIMEIRA GUEDES,Icó,CIRURGIA GERAL,Agendamentos,43,2025,7,Wednesday
2025-07-31,POLICLÍNICA DR. SEBASTIÃO LIMEIRA GUEDES,Icó,CIRURGIA GERAL,Agendamentos,4,2025,7,Thursday
2025-07-30,POLICLÍNICA DRA MARCIA MOREIRA DE MENESES,Pacajus,CIRURGIA GERAL,Agendamentos,1,2025,7,Wednesday
2025-07-25,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,CIRURGIA GERAL,Agendamentos,10,2025,7,Friday
2025-07-30,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,CIRURGIA GERAL,Agendamentos,1,2025,7,Wednesday
2025-07-31,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,CIRURGIA GERAL,Agendamentos,1,2025,7,Thursday
2025-07-25,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,CIRURGIA GERAL,Pré 10 dias,16,2025,7,Friday
2025-07-21,POLICLÍNICA FRANCISCO PINHEIRO ALVES,Itapipoca,CIRURGIA GERAL,Pré 2 dias,12,2025,7,Monday
2025-07-30,POLICLÍNICA JUDITE SALES SARAIVA,Limoeiro do Norte,CIRURGIA GERAL,Agendamentos,14,2025,7,Wednesday
2025-07-31,POLICLÍNICA JUDITE SALES SARAIVA,Limoeiro do Norte,CIRURGIA GERAL,Agendamentos,1,2025,7,Thursday
2025-07-25,POLICLÍNICA JUDITE SALES SARAIVA,Limoeiro do Norte,CIRURGIA GERAL,Pré 10 dias,1,2025,7,Friday
2025-07-30,POLICLÍNICA REGIONAL DR. FRANCISCO EDVALDO COELHO MOITA,Tianguá,CIRURGIA GERAL,Agendamentos,2,2025,7,Wednesday
2025-07-31,POLICLÍNICA REGIONAL DR. FRANCISCO EDVALDO COELHO MOITA,Tianguá,CIRURGIA GERAL,Agendamentos,2,2025,7,Thursday
2025-07-24,POLICLÍNICA REGIONAL SENADOR ALMIR PINTO,Maracanaú,CIRURGIA GERAL,Agendamentos,1,2025,7,Thursday
2025-07-02,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,4,2025,7,Wednesday
2025-07-04,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,37,2025,7,Friday
2025-07-07,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,16,2025,7,Monday
2025-07-09,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,12,2025,7,Wednesday
2025-07-11,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,32,2025,7,Friday
2025-07-14,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,8,2025,7,Monday
2025-07-15,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,10,2025,7,Tuesday
2025-07-16,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,31,2025,7,Wednesday
2025-07-21,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,12,2025,7,Monday
2025-07-25,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,33,2025,7,Friday
2025-07-28,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,16,2025,7,Monday
2025-07-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,16,2025,7,Wednesday
2025-07-31,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Agendamentos,9,2025,7,Thursday
2025-07-04,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 10 dias,4,2025,7,Friday
2025-07-07,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 10 dias,11,2025,7,Monday
2025-07-11,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 10 dias,5,2025,7,Friday
2025-07-14,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 10 dias,14,2025,7,Monday
2025-07-21,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 10 dias,4,2025,7,Monday
2025-07-25,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 10 dias,2,2025,7,Friday
2025-07-01,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 2 dias,12,2025,7,Tuesday
2025-07-07,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 2 dias,6,2025,7,Monday
2025-07-08,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 2 dias,14,2025,7,Tuesday
2025-07-14,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 2 dias,7,2025,7,Monday
2025-07-15,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 2 dias,12,2025,7,Tuesday
2025-07-21,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 2 dias,7,2025,7,Monday
2025-07-28,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 2 dias,1,2025,7,Monday
2025-07-30,HOSPITAL GERAL FORTALEZA,Fortaleza,CIRURGIA GERAL ONCOLOGICA,Pré 2 dias,7,2025,7,Wednesday
2025-07-04,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Agendamentos,3,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Agendamentos,2,2025,7,Monday
2025-07-08,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Agendamentos,1,2025,7,Tuesday
2025-07-14,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Agendamentos,1,2025,7,Monday
2025-07-21,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Agendamentos,4,2025,7,Monday
2025-07-31,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Agendamentos,1,2025,7,Thursday
2025-07-02,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 10 dias,1,2025,7,Wednesday
2025-07-04,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 10 dias,2,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 10 dias,1,2025,7,Monday
2025-07-09,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 10 dias,2,2025,7,Wednesday
2025-07-21,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 10 dias,1,2025,7,Monday
2025-07-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 10 dias,2,2025,7,Wednesday
2025-07-02,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,4,2025,7,Wednesday
2025-07-03,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,1,2025,7,Thursday
2025-07-04,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,1,2025,7,Friday
2025-07-08,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,1,2025,7,Tuesday
2025-07-09,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,1,2025,7,Wednesday
2025-07-11,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,3,2025,7,Friday
2025-07-15,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,1,2025,7,Tuesday
2025-07-16,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,1,2025,7,Wednesday
2025-07-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,1,2025,7,Wednesday
2025-07-31,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA OBSTETRICA,Pré 2 dias,1,2025,7,Thursday
2025-07-01,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Agendamentos,1,2025,7,Tuesday
2025-07-04,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Agendamentos,2,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Agendamentos,1,2025,7,Monday
2025-07-09,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Agendamentos,1,2025,7,Wednesday
2025-07-14,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Agendamentos,8,2025,7,Monday
2025-07-04,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 10 dias,1,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 10 dias,1,2025,7,Monday
2025-07-08,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 10 dias,1,2025,7,Tuesday
2025-07-14,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 10 dias,7,2025,7,Monday
2025-07-21,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 10 dias,6,2025,7,Monday
2025-07-30,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 10 dias,2,2025,7,Wednesday
2025-07-01,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,2,2025,7,Tuesday
2025-07-02,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,2,2025,7,Wednesday
2025-07-04,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,3,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,1,2025,7,Monday
2025-07-08,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,6,2025,7,Tuesday
2025-07-09,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,1,2025,7,Wednesday
2025-07-11,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,2,2025,7,Friday
2025-07-14,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,3,2025,7,Monday
2025-07-15,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,5,2025,7,Tuesday
2025-07-16,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,2,2025,7,Wednesday
2025-07-21,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,3,2025,7,Monday
2025-07-30,HOSPITAL REGIONAL NORTE,Sobral,CIRURGIA OBSTETRICA,Pré 2 dias,13,2025,7,Wednesday
2025-07-01,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,82,2025,7,Tuesday
2025-07-02,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,52,2025,7,Wednesday
2025-07-04,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,83,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,85,2025,7,Monday
2025-07-08,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,102,2025,7,Tuesday
2025-07-09,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,130,2025,7,Wednesday
2025-07-11,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,100,2025,7,Friday
2025-07-14,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,80,2025,7,Monday
2025-07-15,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,76,2025,7,Tuesday
2025-07-16,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,73,2025,7,Wednesday
2025-07-21,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,114,2025,7,Monday
2025-07-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,108,2025,7,Wednesday
2025-07-31,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Agendamentos,46,2025,7,Thursday
2025-07-01,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 10 dias,11,2025,7,Tuesday
2025-07-04,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 10 dias,57,2025,7,Friday
2025-07-07,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 10 dias,21,2025,7,Monday
2025-07-08,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 10 dias,12,2025,7,Tuesday
2025-07-11,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 10 dias,50,2025,7,Friday
2025-07-14,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 10 dias,27,2025,7,Monday
2025-07-15,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 10 dias,17,2025,7,Tuesday
2025-07-21,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 10 dias,26,2025,7,Monday
2025-07-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 10 dias,17,2025,7,Wednesday
2025-07-01,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,22,2025,7,Tuesday
2025-07-02,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,20,2025,7,Wednesday
2025-07-04,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,52,2025,7,Friday
2025-07-08,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,16,2025,7,Tuesday
2025-07-09,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,15,2025,7,Wednesday
2025-07-11,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,53,2025,7,Friday
2025-07-14,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,9,2025,7,Monday
2025-07-15,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,25,2025,7,Tuesday
2025-07-16,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,17,2025,7,Wednesday
2025-07-30,HOSPITAL REGIONAL DO SERTAO CENTRAL,Quixeramobim,CIRURGIA ONCOLÓGICA,Pré 2 dias,46,2025,7,Wednesday
2025-07-01,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,48,2025,7,Tuesday
2025-07-02,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,50,2025,7,Wednesday
2025-07-04,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,43,2025,7,Friday
2025-07-07,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,71,2025,7,Monday
2025-07-08,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,22,2025,7,Tuesday
2025-07-09,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,38,2025,7,Wednesday
2025-07-11,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,72,2025,7,Friday
2025-07-14,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,89,2025,7,Monday
2025-07-15,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,9,2025,7,Tuesday
2025-07-16,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,30,2025,7,Wednesday
2025-07-21,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,74,2025,7,Monday
2025-07-25,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,63,2025,7,Friday
2025-07-28,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,34,2025,7,Monday
2025-07-30,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,94,2025,7,Wednesday
2025-07-31,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Agendamentos,70,2025,7,Thursday
2025-07-04,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 10 dias,32,2025,7,Friday
2025-07-07,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 10 dias,24,2025,7,Monday
2025-07-08,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 10 dias,6,2025,7,Tuesday
2025-07-11,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 10 dias,21,2025,7,Friday
2025-07-14,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 10 dias,22,2025,7,Monday
2025-07-15,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 10 dias,2,2025,7,Tuesday
2025-07-21,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 10 dias,15,2025,7,Monday
2025-07-25,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 10 dias,32,2025,7,Friday
2025-07-28,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 10 dias,21,2025,7,Monday
2025-07-30,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 10 dias,2,2025,7,Wednesday
2025-07-01,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 2 dias,28,2025,7,Tuesday
2025-07-02,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 2 dias,4,2025,7,Wednesday
2025-07-04,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 2 dias,6,2025,7,Friday
2025-07-07,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 2 dias,30,2025,7,Monday
2025-07-08,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 2 dias,27,2025,7,Tuesday
2025-07-09,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 2 dias,2,2025,7,Wednesday
2025-07-11,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 2 dias,18,2025,7,Friday
2025-07-14,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 2 dias,31,2025,7,Monday
2025-07-15,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 2 dias,44,2025,7,Tuesday
2025-07-21,HOSPITAL UNIVERSITÁRIO DO CEARÁ,Fortaleza,CIRURGIA ONCOLÓGICA,Pré 2 dias,17,2025,7,Monday
